country,latitude,longitude,bcm,m_mscfd,year,field_type,field_name,field_operator,location,flare_level,flaring_vol_million_m3
Nigeria,4.530105,6.8187,0.054102275,5.23453149,2018,OIL,Awoba (OML 24),Newcross EP,OFFSHORE,Medium,54.10227548
Nigeria,4.560107,6.710179,0.031481093,3.045875032,2018,OIL,Ekulama,Newcross EP,OFFSHORE,Small,31.4810925
Nigeria,4.549436,6.666287,0.021194686,2.05063927,2018,OIL,Ekulama,Newcross EP,ONSHORE,Small,21.19468589
Nigeria,4.929125,6.654306,0.005479882,0.530192414,2018,OIL,Ogbele,Niger Delta E & P,ONSHORE,Small,5.479882217
Nigeria,5.545089,6.764051,0.001255196,0.121443368,2018,OIL,Egbema,NPDC,ONSHORE,Small,1.255195921
Nigeria,5.546201,6.683032,0.008302555,0.803293095,2018,OIL,Egbema West,NPDC,ONSHORE,Small,8.302554756
Nigeria,6.03762,5.718321,0.056384178,5.455311281,2018,OIL,Ogharefe,NPDC,ONSHORE,Medium,56.3841777
Nigeria,5.971758,5.647269,0.002016771,0.1951277,2018,OIL,Oghareki,NPDC,ONSHORE,Small,2.016771248
Nigeria,5.568518,6.304881,0.035819466,3.465623591,2018,OIL,Ogini,NPDC,ONSHORE,Small,35.8194659
Nigeria,3.989761,7.28985,0.116432784,11.26516525,2018,OIL,Okono,NPDC,OFFSHORE,Medium,116.4327839
Nigeria,5.951135,5.050607,0.089503755,8.659713813,2018,OIL,Opuama,NPDC,ONSHORE,Medium,89.50375466
Nigeria,6.062264,5.586473,0.113065701,10.93939153,2018,OIL,Oredo,NPDC,ONSHORE,Medium,113.0657013
Nigeria,5.515881,5.937521,0.041620499,4.02688819,2018,OIL,Ughelli East,NPDC,ONSHORE,Small,41.62049929
Nigeria,5.538679,5.89453,0.016274536,1.574602372,2018,OIL,Ughelli West,NPDC,ONSHORE,Small,16.27453603
Nigeria,5.433965,5.884116,0.122363558,11.83898255,2018,OIL,Utorogu,NPDC,ONSHORE,Medium,122.3635576
Nigeria,5.447535,5.880073,0.036673932,3.548295313,2018,OIL,Utorogu,NPDC,ONSHORE,Small,36.67393173
Nigeria,5.474777,5.902689,0,0,2018,OIL,Utorogu,NPDC,ONSHORE,Small,0
Nigeria,4.100936,8.172162,0.006411752,0.620353155,2018,OIL,Ebok,Oriental Energy,OFFSHORE,Small,6.411751908
Nigeria,5.667035,6.393589,0.02530302,2.448130932,2018,OIL,Umuseti,Pillar Oil,ONSHORE,Small,25.30301983
Nigeria,5.883253,6.218278,0.085478284,8.270239405,2018,OIL,Egbaoma,Platform Petroleum,ONSHORE,Medium,85.47828424
Nigeria,4.50642,7.267215,4.90075e-4,0.047415967,2018,OIL,Asaramatoru,Prime Energy,OFFSHORE,Small,0.490074753
Nigeria,6.065003,5.437619,0.036285004,3.510665622,2018,OIL,Oziengbe South,Sahara Energy,ONSHORE,Small,36.28500448
Nigeria,4.581909,8.190215,0.024493288,2.369787334,2018,GAS,Stubb Creek,Savannah Energy,ONSHORE,Small,24.49328797
Nigeria,5.86221,5.690229,0.016204059,1.567783588,2018,OIL,Amukpe,SEPLAT Petroleum Development,ONSHORE,Small,16.20405947
Nigeria,4.625763,6.814838,0.032805206,3.173986382,2018,OIL,Idama,SEPLAT Petroleum Development,OFFSHORE,Small,32.80520633
Nigeria,6.013392,5.865299,0.113760487,11.00661377,2018,OIL,Oben,SEPLAT Petroleum Development,ONSHORE,Medium,113.7604868
Nigeria,4.526674,6.632316,0.060021601,5.807241196,2018,OIL,Robertkiri,SEPLAT Petroleum Development,ONSHORE,Medium,60.02160146
Nigeria,5.900444,5.582805,0.177619406,17.18512513,2018,OIL,Sapele,SEPLAT Petroleum Development,ONSHORE,Medium,177.619406
Nigeria,5.727191,4.831602,0.015768226,1.525615614,2018,OIL,Ukpokiti (OML 108),Shebah E&P Company,OFFSHORE,Small,15.76822613
Nigeria,5.197648,6.490307,0.004038591,0.390743877,2018,OIL,Adibawa,Shell,ONSHORE,Small,4.038591211
Nigeria,4.842585,7.254406,0.018694544,1.808744253,2018,OIL,Afam Umuosi,Shell,ONSHORE,Small,18.69454411
Nigeria,4.93329,6.976238,0.013211961,1.278290561,2018,OIL,Agbada,Shell,ONSHORE,Small,13.21196142
Nigeria,4.930377,7.015839,0.010578792,1.02352477,2018,OIL,Agbada,Shell,ONSHORE,Small,10.57879185
Nigeria,5.19322,6.762069,0.021561863,2.086164539,2018,OIL,Ahia,Shell,ONSHORE,Small,21.56186256
Nigeria,4.998045,5.687904,0.007905233,0.76485117,2018,OIL,Benisede,Shell,ONSHORE,Small,7.905232548
Nigeria,5.006207,5.686783,0.005582618,0.540132332,2018,OIL,Benisede,Shell,ONSHORE,Small,5.582617717
Nigeria,4.554834,4.615653,0.029347922,2.839485404,2018,OIL,Bonga,Shell,OFFSHORE,Small,29.34792193
Nigeria,4.468762,7.196694,0.001740827,0.168429363,2018,OIL,Bonny,Shell,ONSHORE,Small,1.74082663
Nigeria,4.660943,6.077091,0.016744536,1.62007608,2018,OIL,Diebu Creek,Shell,ONSHORE,Small,16.74453626
Nigeria,4.802836,5.31171,0.053827531,5.207949308,2018,OIL,EA,Shell,OFFSHORE,Medium,53.8275314
Nigeria,4.839244,7.104674,0.002526874,0.244481384,2018,OIL,Elelenwa,Shell,ONSHORE,Small,2.526873552
Nigeria,5.53602,5.194775,0.051360705,4.969277665,2018,OIL,Escravos Beach,Shell,ONSHORE,Small,51.36070528
Nigeria,5.376122,5.308116,0.013522252,1.308311955,2018,OIL,Forcados Yokri,Shell,OFFSHORE,Small,13.52225198
Nigeria,5.360278,5.324946,0.002883369,0.278973185,2018,OIL,Forcados Yokri,Shell,OFFSHORE,Small,2.883368672
Nigeria,5.409577,5.318345,0.009061477,0.876720693,2018,OIL,Forcados Yokri,Shell,OFFSHORE,Small,9.061476571
Nigeria,5.431075,5.268325,0.005189669,0.502113564,2018,OIL,Forcados Yokri,Shell,OFFSHORE,Small,5.189669106
Nigeria,5.337198,5.352895,0.001904247,0.18424065,2018,OIL,Forcados Yokri,Shell,ONSHORE,Small,1.904246522
Nigeria,5.01854,6.299919,0.045162819,4.36961658,2018,GAS,Gbaran,Shell,ONSHORE,Small,45.16281933
Nigeria,4.9802,7.181932,0.008097054,0.783410418,2018,OIL,Imo River,Shell,ONSHORE,Small,8.097054403
Nigeria,4.986995,7.168033,0.002664748,0.257821039,2018,OIL,Imo River,Shell,ONSHORE,Small,2.664747528
Nigeria,4.866571,7.251651,0.018360448,1.776419638,2018,OIL,Isimiri,Shell,ONSHORE,Small,18.36044827
Nigeria,4.885828,6.37191,0.011538518,1.116380649,2018,OIL,Kolo Creek,Shell,ONSHORE,Small,11.53851754
Nigeria,4.981737,7.117676,0.001849248,0.178919385,2018,OIL,Nkali,Shell,ONSHORE,Small,1.849247806
Nigeria,4.800478,6.089948,0.012490112,1.208449854,2018,OIL,Nun River,Shell,ONSHORE,Small,12.49011244
Nigeria,5.007241,6.81101,0.002119331,0.205050579,2018,OIL,Obele,Shell,ONSHORE,Small,2.11933063
Nigeria,4.892503,7.119857,0.007629256,0.738149709,2018,OIL,Obigbo North (OML 11),Shell,ONSHORE,Small,7.629255642
Nigeria,4.991743,5.553592,9.54143e-4,0.092315715,2018,OIL,Ogbotobo,Shell,ONSHORE,Small,0.954142747
Nigeria,5.661385,6.706611,0.007577829,0.73317407,2018,OIL,Oguta,Shell,ONSHORE,Small,7.577829186
Nigeria,4.913569,5.773541,0.006707865,0.64900284,2018,OIL,Opukushi,Shell,ONSHORE,Small,6.707864972
Nigeria,5.655757,5.147296,0.01216268,1.176769914,2018,OIL,Otumara,Shell,ONSHORE,Small,12.16267973
Nigeria,5.614245,5.20145,0.0954721,9.237166279,2018,OIL,Saghara,Shell,ONSHORE,Medium,95.47210015
Nigeria,4.655347,6.614765,0.041761981,4.040576878,2018,OIL,Soku,Shell,ONSHORE,Small,41.76198075
Nigeria,4.649557,6.631913,0.008301205,0.803162456,2018,OIL,Soku,Shell,ONSHORE,Small,8.301204518
Nigeria,4.877936,5.615933,0.004887744,0.472901563,2018,GAS,Tunu,Shell,ONSHORE,Small,4.887744148
Nigeria,5.008099,7.019074,0.007912864,0.765589564,2018,OIL,Umuechem,Shell,ONSHORE,Small,7.912864328
Nigeria,5.548349,6.013689,0.002700141,0.261245482,2018,OIL,Afiesere,Shoreline Natural Resources,ONSHORE,Small,2.700141376
Nigeria,5.521757,6.058659,0.008450083,0.817566818,2018,OIL,Eriemu,Shoreline Natural Resources,ONSHORE,Small,8.450082934
Nigeria,5.375577,6.03993,0.003105489,0.300463857,2018,OIL,Evwreni,Shoreline Natural Resources,ONSHORE,Small,3.105488694
Nigeria,5.651544,6.069866,0.012998477,1.257635411,2018,OIL,Kokori,Shoreline Natural Resources,ONSHORE,Small,12.99847705
Nigeria,5.45926,6.17976,0.005800329,0.56119644,2018,OIL,Olomoro-Oleh,Shoreline Natural Resources,ONSHORE,Small,5.800328918
Nigeria,5.356546,6.144141,0.020641294,1.997097189,2018,OIL,Oroni,Shoreline Natural Resources,ONSHORE,Small,20.64129378
Nigeria,5.489768,6.135933,0.014606258,1.413192295,2018,OIL,Oweh,Shoreline Natural Resources,ONSHORE,Small,14.60625827
Nigeria,5.326807,6.241723,0.025245811,2.442595817,2018,OIL,Uzere West,Shoreline Natural Resources,ONSHORE,Small,25.24581083
Nigeria,5.771321,6.626831,0.05853722,5.663623573,2018,OIL,Anieze,Sterling Global,ONSHORE,Medium,58.53722025
Nigeria,5.801969,6.560491,8.42901e-4,0.081552771,2018,OIL,Anieze,Sterling Global,ONSHORE,Small,0.842900748
Nigeria,5.722653,6.515304,0.056476933,5.464285607,2018,OIL,Okwuibome,Sterling Global,ONSHORE,Medium,56.47693318
Nigeria,6.126837,6.015253,0.035537971,3.438388214,2018,GAS,Otien,Summit Oil,ONSHORE,Small,35.53797063
Nigeria,5.823207,6.442097,0.004471254,0.432605134,2018,GAS,Matsogo,Swift Oil,ONSHORE,Small,4.471254431
Nigeria,3.955265,7.758471,0.012263243,1.186499674,2018,OIL,Afia,TotalEnergies,OFFSHORE,Small,12.26324311
Nigeria,3.142235,6.823091,0.038059393,3.682342214,2018,GAS,Akpo,TotalEnergies,OFFSHORE,Small,38.05939333
Nigeria,4.135325,7.516167,0.061761647,5.975595016,2018,OIL,Amenam-Kpono,TotalEnergies,OFFSHORE,Medium,61.7616473
Nigeria,4.035155,7.686122,0.017739515,1.71634277,2018,OIL,Edikan,TotalEnergies,OFFSHORE,Small,17.7395149
Nigeria,5.247241,6.660655,0.008589275,0.831033988,2018,GAS,Ibewa,TotalEnergies,ONSHORE,Small,8.58927486
Nigeria,3.953865,7.774516,0.022139177,2.142021201,2018,OIL,Ime,TotalEnergies,OFFSHORE,Small,22.13917737
Nigeria,5.238264,6.62671,0.027138756,2.625743076,2018,OIL,Obagi,TotalEnergies,ONSHORE,Small,27.13875645
Nigeria,5.25041,6.599925,0.130101889,12.58768561,2018,OIL,Obagi SW,TotalEnergies,ONSHORE,Medium,130.101889
Nigeria,3.97838,7.757389,0.011074593,1.071494817,2018,OIL,Odudu,TotalEnergies,OFFSHORE,Small,11.07459337
Nigeria,4.128007,8.096243,0.003592514,0.347584751,2018,OIL,Ofon,TotalEnergies,OFFSHORE,Small,3.59251367
Nigeria,6.163223,2.931625,0.021078125,2.039361723,2018,OIL,Aje,Yinka Folawiyo,OFFSHORE,Small,21.07812512
Nigeria,4.316714,8.366475,0.147433074,14.26452147,2019,OIL,Adanga,Addax,OFFSHORE,Medium,147.4330743
Nigeria,4.271642,8.338159,0.035959773,3.47919868,2019,OIL,Ebughu,Addax,OFFSHORE,Small,35.95977324
Nigeria,5.618832,6.814697,0.046955114,4.543025559,2019,OIL,Izombe,Addax,ONSHORE,Small,46.95511351
Nigeria,3.854563,6.980515,0.045978833,4.448567933,2019,OIL,Okwori,Addax,OFFSHORE,Small,45.97883273
Nigeria,4.452804,6.325482,0.022864343,2.212182826,2019,OIL,Nembe Creek,Aiteo Eastern E&P Company,ONSHORE,Small,22.86434323
Nigeria,4.433448,6.324847,0.021789466,2.108185718,2019,OIL,Nembe Creek,Aiteo Eastern E&P Company,OFFSHORE,Small,21.78946573
Nigeria,4.4416079999999996,6.361704,0.022553201,2.182079073,2019,OIL,Nembe Creek,Aiteo Eastern E&P Company,ONSHORE,Small,22.55320143
Nigeria,4.451505,6.283741,0.006495966,0.628501048,2019,OIL,Nembe Creek,Aiteo Eastern E&P Company,ONSHORE,Small,6.495965665
Nigeria,4.419901,6.51715,0.022708596,2.197113909,2019,OIL,Odeama Creek,Aiteo Eastern E&P Company,ONSHORE,Small,22.70859621
Nigeria,4.53974,6.503569,0.014563814,1.409085689,2019,OIL,Santa Barbara,Aiteo Eastern E&P Company,ONSHORE,Small,14.56381383
Nigeria,4.403651,7.828631,0.07087047,6.856896591,2019,OIL,Okoro,Amni International,OFFSHORE,Medium,70.87047026
Nigeria,5.330684,5.209144,0.00967651,0.936226725,2019,OIL,Ajapa,Brittania-U Nigeria,OFFSHORE,Small,9.67650998
Nigeria,3.465073,5.56156,0.282044758,27.2885411,2019,OIL,Agbami-Ekoli (OML 127),Chevron,OFFSHORE,Medium,282.0447582
Nigeria,5.860145,5.133048,0.008557339,0.827944093,2019,OIL,Benin River,Chevron,ONSHORE,Small,8.557338796
Nigeria,5.600255,5.10919,0.037179977,3.597256512,2019,OIL,Delta South,Chevron,OFFSHORE,Small,37.17997745
Nigeria,5.816794,5.20156,0.010725469,1.037716133,2019,OIL,Dibi,Chevron,ONSHORE,Small,10.72546879
Nigeria,4.326628,5.821607,0.036218667,3.504247274,2019,OIL,Funiwa,Chevron,OFFSHORE,Small,36.2186667
Nigeria,5.783751,5.428453,0.047627884,4.608117825,2019,OIL,Makaraba,Chevron,ONSHORE,Small,47.62788427
Nigeria,5.435843,5.141722,0.063565389,6.150111585,2019,OIL,Meji,Chevron,OFFSHORE,Medium,63.56538915
Nigeria,5.774325,4.890296,0.080283097,7.767591926,2019,OIL,Meren,Chevron,OFFSHORE,Medium,80.28309677
Nigeria,4.367007,5.791351,0.009855769,0.953570463,2019,OIL,North Apoi,Chevron,OFFSHORE,Small,9.855768751
Nigeria,5.968315,4.930772,0.010899826,1.054585595,2019,OIL,Ojumole,Chevron,ONSHORE,Small,10.89982561
Nigeria,5.559373,5.072729,0.0675119,6.531946455,2019,OIL,Okan,Chevron,OFFSHORE,Medium,67.5119
Nigeria,5.537513,5.091934,0.020861324,2.018385654,2019,OIL,Okan,Chevron,OFFSHORE,Small,20.86132387
Nigeria,5.574063,5.058978,0.019982202,1.933328352,2019,OIL,Okan,Chevron,OFFSHORE,Small,19.98220152
Nigeria,4.338249,5.925471,0.02806728,2.715580059,2019,OIL,Otuo,ConOil,OFFSHORE,Small,28.06727989
Nigeria,6.153492,5.342806,0.034065331,3.295906582,2019,OIL,Gilli Gilli,Dubri Oil,ONSHORE,Small,34.06533062
Nigeria,5.684827,6.359614,0.180287887,17.44330741,2019,OIL,Ebendo,Energia,ONSHORE,Medium,180.2878872
Nigeria,5.708421,4.481253,0.125619099,12.15396437,2019,OIL,Abo,Eni,OFFSHORE,Medium,125.6190988
Nigeria,3.940288,6.397392,0.081972949,7.931089386,2019,OIL,Agbara,Eni,OFFSHORE,Medium,81.97294898
Nigeria,5.634355,6.669668,0.068729169,6.64972029,2019,OIL,Akri,Eni,ONSHORE,Medium,68.72916891
Nigeria,5.687306,6.591623,0.056048379,5.422821947,2019,OIL,Beniku,Eni,ONSHORE,Medium,56.04837938
Nigeria,4.85097,5.692017,0.079872155,7.727832252,2019,OIL,Clough Creek,Eni,ONSHORE,Medium,79.87215477
Nigeria,5.659406,6.516686,0.134446133,13.00800217,2019,OIL,Kwale,Eni,ONSHORE,Medium,134.446133
Nigeria,5.654619,6.537109,0.007721541,0.747078596,2019,OIL,Kwale,Eni,ONSHORE,Small,7.721541474
Nigeria,5.458431,6.694866,0.037425369,3.620998717,2019,OIL,M'Bede,Eni,ONSHORE,Small,37.42536853
Nigeria,4.628975,6.263587,0.099410979,9.618262755,2019,OIL,Obama,Eni,ONSHORE,Medium,99.41097922
Nigeria,5.386141,6.657376,0.169628932,16.41202666,2019,OIL,Obiafu-Obrikom,Eni,ONSHORE,Medium,169.6289323
Nigeria,5.4,6.596626,0.010590709,1.0246778,2019,OIL,Obiafu-Obrikom,Eni,ONSHORE,Small,10.59070917
Nigeria,4.813718,5.962013,0.059613301,5.76773712,2019,OIL,Ogbainbiri,Eni,ONSHORE,Medium,59.61330123
Nigeria,4.816169,5.9510439999999996,0.006190137,0.59891133,2019,OIL,Ogbainbiri,Eni,ONSHORE,Small,6.190136758
Nigeria,5.715629,6.48628,0.128507728,12.43344648,2019,OIL,Okpai,Eni,ONSHORE,Medium,128.5077275
Nigeria,5.099498,6.506826,0.07291432,7.05464417,2019,OIL,Oshi,Eni,ONSHORE,Medium,72.91431965
Nigeria,4.555961,5.92135,0.052716227,5.10042779,2019,OIL,Tebidaba,Eni,ONSHORE,Medium,52.71622682
Nigeria,4.653412,7.059597,0.085512627,8.273562178,2019,OIL,Alakiri,Eroton E&P Company,ONSHORE,Medium,85.51262725
Nigeria,4.556305,7.003513,0.083414475,8.070560642,2019,OIL,Cawthorne Channel,Eroton E&P Company,OFFSHORE,Medium,83.41447481
Nigeria,4.552097,7.045041,0.081108797,7.847480471,2019,OIL,Cawthorne Channel,Eroton E&P Company,ONSHORE,Medium,81.10879666
Nigeria,4.559221,6.975694,0.055701133,5.389225022,2019,OIL,Cawthorne Channel,Eroton E&P Company,ONSHORE,Medium,55.70113339
Nigeria,4.5418520000000004,7.062012,0,0,2019,OIL,Cawthorne Channel,Eroton E&P Company,ONSHORE,Small,0
Nigeria,4.55439,6.900569,0.010524841,1.018304893,2019,OIL,Krakama,Eroton E&P Company,ONSHORE,Small,10.52484103
Nigeria,4.104954,7.799698,0.033375535,3.229167129,2019,OIL,Asabo,ExxonMobil,OFFSHORE,Small,33.37553512
Nigeria,4.145765,7.971997,0.211124681,20.42684495,2019,OIL,Edop,ExxonMobil,OFFSHORE,Medium,211.1246813
Nigeria,4.106311,7.62483,0.118494832,11.46467362,2019,OIL,Ekpe,ExxonMobil,OFFSHORE,Medium,118.4948322
Nigeria,5.358642,4.341886,0.221033374,21.38553589,2019,OIL,Erha,ExxonMobil,OFFSHORE,Medium,221.0333735
Nigeria,4.300175,7.678759,0.012063467,1.167170792,2019,OIL,Erong,ExxonMobil,OFFSHORE,Small,12.06346659
Nigeria,4.36512,7.998107,0.066440809,6.428315704,2019,OIL,Idoho,ExxonMobil,OFFSHORE,Medium,66.44080903
Nigeria,4.304586,7.659784,0.289932203,28.05167125,2019,GAS,Oso,ExxonMobil,OFFSHORE,Medium,289.9322028
Nigeria,4.292169,7.658501,0.01199434,1.160482647,2019,GAS,Oso,ExxonMobil,OFFSHORE,Small,11.99434027
Nigeria,4.27413,8.165948,0.03621896,3.504275674,2019,OIL,Ubit,ExxonMobil,OFFSHORE,Small,36.21896023
Nigeria,4.28985,8.167174,0.260004178,25.15605939,2019,OIL,Unam,ExxonMobil,OFFSHORE,Medium,260.0041775
Nigeria,4.283642,8.187083,0.001851872,0.179173279,2019,OIL,Unam,ExxonMobil,OFFSHORE,Small,1.851871964
Nigeria,3.57536,7.393934,0.15240195,14.74527273,2019,OIL,Usan,ExxonMobil,OFFSHORE,Medium,152.4019501
Nigeria,4.242486,7.794234,0.034350935,3.323539556,2019,OIL,Usari,ExxonMobil,OFFSHORE,Small,34.35093531
Nigeria,4.017087,7.491735,0.140909957,13.63339344,2019,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,140.9099571
Nigeria,5.715413,6.421474,0.038380222,3.71338316,2019,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,38.38022162
Nigeria,4.576051,8.424142,0.003291822,0.318492029,2019,OIL,Abana East,Moni Pulo,OFFSHORE,Small,3.291821538
Nigeria,4.729408,7.119499,0.002702014,0.261426673,2019,OIL,Dawes Island,NA,ONSHORE,Small,2.702014097
Nigeria,5.503746,6.83198,0.033049423,3.197614988,2019,NA,NA,NA,ONSHORE,Small,33.04942329
Nigeria,4.415312,7.141315,0.064910344,6.280239318,2019,NA,NLNG,NA,OFFSHORE,Medium,64.91034361
Nigeria,4.423356,7.155696,0.06150745,5.951000817,2019,OIL,NLNG,NA,ONSHORE,Medium,61.50745032
Nigeria,5.534688,5.537787,0.009457801,0.915066059,2019,OIL,Batan,Neconde Energy,ONSHORE,Small,9.457800777
Nigeria,5.687919,5.377214,0.045214481,4.37461494,2019,OIL,Jones Creek,Neconde Energy,ONSHORE,Small,45.21448061
Nigeria,5.659184,5.350618,0,0,2019,OIL,Jones Creek,Neconde Energy,ONSHORE,Small,0
Nigeria,5.524096,5.4678890000000004,0.117163674,11.33588068,2019,OIL,Odidi,Neconde Energy,ONSHORE,Medium,117.1636736
Nigeria,4.5524,8.009727,0.092491597,8.948795043,2019,OIL,Qua Iboe,Network E&P,ONSHORE,Medium,92.49159653
Nigeria,4.529951,6.818896,0.057519845,5.56518998,2019,OIL,Awoba (OML 24),Newcross EP,OFFSHORE,Medium,57.51984527
Nigeria,4.559858,6.710153,0.014895532,1.441180266,2019,OIL,Ekulama,Newcross EP,OFFSHORE,Small,14.89553209
Nigeria,4.549301,6.666347,0.014216773,1.375508644,2019,OIL,Ekulama,Newcross EP,ONSHORE,Small,14.21677331
Nigeria,4.928865,6.654295,0.006182123,0.598136017,2019,OIL,Ogbele,Niger Delta E & P,ONSHORE,Small,6.182123389
Nigeria,5.545273,6.764217,0.002667551,0.258092256,2019,OIL,Egbema,NPDC,ONSHORE,Small,2.66755074
Nigeria,5.545794,6.683012,0.00587603,0.56852074,2019,OIL,Egbema West,NPDC,ONSHORE,Small,5.876030305
Nigeria,5.923266,5.317037,0.01683145,1.628485251,2019,OIL,Gbetiokun (OML 40),NPDC,ONSHORE,Small,16.8314505
Nigeria,6.038372,5.717735,0.044495039,4.30500711,2019,OIL,Ogharefe,NPDC,ONSHORE,Small,44.49503858
Nigeria,5.568324,6.304954,0.067193126,6.501104308,2019,OIL,Ogini,NPDC,ONSHORE,Medium,67.19312642
Nigeria,3.989445,7.290126,0.15514352,15.01052655,2019,OIL,Okono,NPDC,OFFSHORE,Medium,155.1435203
Nigeria,5.951024,5.050775,0.146719209,14.19545323,2019,OIL,Opuama,NPDC,ONSHORE,Medium,146.7192093
Nigeria,6.062075,5.586631,0.138576394,13.40761529,2019,OIL,Oredo,NPDC,ONSHORE,Medium,138.5763936
Nigeria,5.515637,5.937754,0.047567417,4.602267473,2019,OIL,Ughelli East,NPDC,ONSHORE,Small,47.56741709
Nigeria,5.538599,5.894664,0.020290408,1.963148107,2019,OIL,Ughelli West,NPDC,ONSHORE,Small,20.29040802
Nigeria,5.43388,5.884244,0.08234221,7.966816293,2019,OIL,Utorogu,NPDC,ONSHORE,Medium,82.34220972
Nigeria,5.447545,5.88019,0.051011111,4.935453542,2019,OIL,Utorogu,NPDC,ONSHORE,Small,51.01111105
Nigeria,5.464802,5.902469,0,0,2019,OIL,Utorogu,NPDC,ONSHORE,Small,0
Nigeria,4.100618,8.17215,0.006729293,0.651076023,2019,OIL,Ebok,Oriental Energy,OFFSHORE,Small,6.729292662
Nigeria,6.041653,6.276765,0.018743153,1.813447254,2019,OIL,Obi Anyima,Pan Ocean Oil,ONSHORE,Small,18.74315268
Nigeria,5.665368,6.39483,0.029792414,2.882491171,2019,OIL,Umuseti,Pillar Oil,ONSHORE,Small,29.79241441
Nigeria,5.883333,6.218265,0.096485953,9.335259075,2019,OIL,Egbaoma,Platform Petroleum,ONSHORE,Medium,96.48595277
Nigeria,6.06489,5.437544,0.056865273,5.501858499,2019,OIL,Oziengbe South,Sahara Energy,ONSHORE,Medium,56.86527337
Nigeria,4.581695,8.190398,0.017095187,1.654002441,2019,GAS,Stubb Creek,Savannah Energy,ONSHORE,Small,17.0951872
Nigeria,5.857708,5.685566,0.00647307,0.626285866,2019,OIL,Amukpe,SEPLAT Petroleum Development,ONSHORE,Small,6.473070325
Nigeria,5.863575,5.692198,0.004378998,0.423679087,2019,OIL,Amukpe,SEPLAT Petroleum Development,ONSHORE,Small,4.378997952
Nigeria,4.625742,6.81503,0.024740117,2.393668698,2019,OIL,Idama,SEPLAT Petroleum Development,OFFSHORE,Small,24.74011734
Nigeria,6.013467,5.865282,0.119830394,11.59389256,2019,OIL,Oben,SEPLAT Petroleum Development,ONSHORE,Medium,119.8303937
Nigeria,4.526526,6.632593,0.0390935,3.782394594,2019,OIL,Robertkiri,SEPLAT Petroleum Development,ONSHORE,Small,39.09349952
Nigeria,5.900457,5.582924,0.160184605,15.49826415,2019,OIL,Sapele,SEPLAT Petroleum Development,ONSHORE,Medium,160.1846045
Nigeria,5.726893,4.831587,0.020145551,1.949132822,2019,OIL,Ukpokiti (OML 108),Shebah E&P Company,OFFSHORE,Small,20.14555096
Nigeria,5.197328,6.49107,0.005684707,0.550009771,2019,OIL,Adibawa,Shell,ONSHORE,Small,5.684707451
Nigeria,4.841929,7.254552,0.014481126,1.401085475,2019,OIL,Afam Umuosi,Shell,ONSHORE,Small,14.48112643
Nigeria,4.930064,7.016122,0.010466252,1.012636299,2019,OIL,Agbada,Shell,ONSHORE,Small,10.46625245
Nigeria,4.9333,6.976261,0.010010547,0.96854566,2019,OIL,Agbada,Shell,ONSHORE,Small,10.01054712
Nigeria,5.192709,6.761887,0.040990584,3.96594229,2019,OIL,Ahia,Shell,ONSHORE,Small,40.99058391
Nigeria,4.608655,7.120116,0,0,2019,OIL,Alakiri East,Shell,ONSHORE,Small,0
Nigeria,4.997795,5.686884,0.006395461,0.618776968,2019,OIL,Benisede,Shell,ONSHORE,Small,6.395460993
Nigeria,4.554436,4.616034,0.031902602,3.086657097,2019,OIL,Bonga,Shell,OFFSHORE,Small,31.90260158
Nigeria,4.468643,7.196422,0.0019806,0.191627997,2019,OIL,Bonny,Shell,ONSHORE,Small,1.980599546
Nigeria,4.661053,6.077378,0.041882915,4.052277582,2019,OIL,Diebu Creek,Shell,ONSHORE,Small,41.88291511
Nigeria,4.802591,5.311827,0.010435432,1.009654323,2019,OIL,EA,Shell,OFFSHORE,Small,10.4354318
Nigeria,4.833653,7.10843,9.11634e-4,0.088202861,2019,OIL,Elelenwa,Shell,ONSHORE,Small,0.911633733
Nigeria,5.535864,5.194856,0.050087959,4.846136274,2019,OIL,Escravos Beach,Shell,ONSHORE,Small,50.0879592
Nigeria,5.565958,5.220832,0,0,2019,OIL,Escravos Beach,Shell,ONSHORE,Small,0
Nigeria,5.024891,6.359269,0.010596404,1.025228756,2019,OIL,Etelebou,Shell,ONSHORE,Small,10.59640365
Nigeria,5.376077,5.308267,0.013183636,1.275549984,2019,OIL,Forcados Yokri,Shell,OFFSHORE,Small,13.18363577
Nigeria,5.360241,5.324805,0.002778675,0.26884384,2019,OIL,Forcados Yokri,Shell,OFFSHORE,Small,2.778675327
Nigeria,5.431072,5.268118,0.003542995,0.34279371,2019,OIL,Forcados Yokri,Shell,OFFSHORE,Small,3.542995159
Nigeria,5.412069,5.32078,0.001187892,0.114931586,2019,OIL,Forcados Yokri,Shell,OFFSHORE,Small,1.187892428
Nigeria,5.018287,6.300275,0.024902175,2.40934821,2019,GAS,Gbaran,Shell,ONSHORE,Small,24.90217526
Nigeria,4.980566,7.182113,0.012900702,1.248175448,2019,OIL,Imo River,Shell,ONSHORE,Small,12.90070221
Nigeria,4.86636,7.250124,0.019956518,1.930843372,2019,OIL,Isimiri,Shell,ONSHORE,Small,19.95651764
Nigeria,4.885474,6.372236,0.007341919,0.710349177,2019,OIL,Kolo Creek,Shell,ONSHORE,Small,7.341919125
